,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
2378,['FKIP17'],the effect of science technology engineering and mathematics stem approaches on critical thinking skills using pbl learning models,the purpose of this study was to determine the effect of science technology engineering and mathematics stem approach to the improvement of critical thinking skills using problem based learning pbl models the population of the research was all of the 10th grade ipa students in sma negeri 7 bandar lampung which were 233 students the selection of research sample used a purposive sampling technique with the sample of class x ipa 5 that consisted of 31 students as the experimental group and the class x ipa 6 which was 30 students as the control group the research design used nonequivalent pretest posttest control group design data were tested by ngain analysis normality test homogeneity test mannwithney u test effect size test the results showed that there was a significant effect of the stem approach in improving critical thinking skills as indicated by the sig 2tailed which was less than 0.05 0.000 and the average value of ngain g critical thinking skills in the experimental class was 0.73 high category while the control class was 0.56 medium category effect size showed a value d of 1.49 included in high category it can be concluded that the application of stem approach using pbl learning model can improve students critical thinking skills implications of the study are discussed the use of the stem approach using pbl learning model can be used as an alternative for teachers as an effort to improve students critical thinking skills,['L1'],Berkala Ilmiah Pendidikan Fisika,Program Studi Pendidikan Fisika FKIP Universitas Lambung Mangkurat,2021-02-28,,,en,"Tujuan dari penelitian ini adalah untuk menentukan efek dari teknik teknologi sains dan pendekatan matematika STEM terhadap peningkatan keterampilan berpikir kritis menggunakan model pembelajaran berbasis masalah PBL model penelitian adalah semua siswa IPA kelas 10 di SMA Negeri 7 Lampungung Lampungungyang merupakan 233 siswa, pemilihan sampel penelitian menggunakan teknik pengambilan sampel purposive dengan sampel kelas X IPA 5 yang terdiri dari 31 siswa sebagai kelompok eksperimen dan kelas X IPA 6 yang merupakan 30 siswa sebagai kelompok kontrol. Desain penelitian menggunakan nonequivalentData desain kelompok kontrol posttest pretest diuji dengan analisis ngain uji normalitas tes homogenitas uji mannwithney u uji Uji ukuran uji hasil menunjukkan bahwa ada efek signifikan dari pendekatan STEM dalam meningkatkan keterampilan berpikir kritis seperti yang ditunjukkan oleh SIG 2Tailed yang kurang dari 0,050,000 dan nilai rata -rata keterampilan berpikir kritis NGAIN G di kelas eksperimental adalah 0,73 kategori tinggi sedangkan kelas kontrol adalah 0,56 ukuran efek kategori menengah menunjukkan nilai D 1,49 yang termasuk dalam kategori tinggi dapat disimpulkan bahwa penerapan pendekatan STEM menggunakan pendekatanModel Pembelajaran PBL Dapat Meningkatkan Siswa Implikasi Keterampilan Berpikir Kritis dari Penelitian ini dibahas penggunaan pendekatan STEM menggunakan model pembelajaran PBL dapat digunakan sebagai alternatif bagi guru sebagai upaya untuk meningkatkan keterampilan berpikir kritis siswa"
2379,['FP1'],aktor sosial ekonomi dan lingkungan pada agrowisata muncak teropong laut di desa muncak kabupaten pesawaran provinsi lampung,"this research aims to determine factors that affect the frequency of tourists visits economic impacts generated and the positive and negative externality impacts to community surrounding of muncak teropong laut agrotourism area data collection was conducted from november 2018 to february 2019 respondents were 80 visitors and 7 people from surrounding community factors affecting the frequency of visits were analyzed using multiple linear regression whereas economic impact analysis and externalities are explained by qualitative descriptive the study shows that factors affecting the number of visits to muncak teropong laut are age education income travel expenses time of visit and facilities economic impact of the community surrounding muncak teropong laut is increased in business activity such as small vendors that gain idr750,000.00 to idr1,000,000.00 per month other positive externality is absorption of labour negative externalities include cost of road repairs and medical expenses",['S1'],Jurnal Ilmu-Ilmu Agribisnis,Juruan Agribisnis Fakultas Pertanian Universitas Lampung,2021-08-03,cassava farming; household; income,,en,"Penelitian ini bertujuan untuk menentukan faktor -faktor yang mempengaruhi frekuensi wisatawan mengunjungi dampak ekonomi yang dihasilkan dan dampak eksternalitas positif dan negatif terhadap masyarakat di sekitar pengumpulan data Muncak Teropong Laut Area Agrowourism dilakukan dari November 2018 hingga Februari 2019 responden adalah 80 pengunjung dan 7 orang dariFaktor -faktor masyarakat sekitar yang mempengaruhi frekuensi kunjungan dianalisis dengan menggunakan beberapa regresi linier sedangkan analisis dampak ekonomi dan eksternalitas dijelaskan oleh deskriptif kualitatif Studi ini menunjukkan bahwa faktor -faktor yang mempengaruhi jumlah kunjungan ke muncak teropong laut adalah pengeluaran pendapatan pendidikan waktu kunjungan dan fasilitas dan fasilitasDampak Ekonomi Masyarakat di sekitar Muncak Teropong Laut meningkat dalam kegiatan bisnis seperti vendor kecil yang mendapatkan IDR750.000,00 menjadi IDR1,000,00 per bulan eksternalitas positif lainnya adalah penyerapan eksternalitas negatif tenaga kerja termasuk biaya perbaikan jalan dan biaya medis"
2380,['FP26'],dampak kebijakan billing system penebusan pupuk subsidi di provinsi lampung,to address the problems of the distribution of subsidized fertilizers the government of lampung province implements an innovative billing system policy through which farmer groups redeem subsidized fertilizer online however the impact of the policy has not been reviewed scientifically therefore this study aims to answer questions 1 what are the impacts of the billing system policy on the quantity use and prices of subsidized fertilizer in lampung and 2 what are the impacts of the billing system policy on rice production in lampung the study was conducted in june 2020 until february 2021 total respondents were 314 rice farmers surveyed with systematic random sampling in the districts of east dan south lampung and metro the impacts of billing systems were evaluated with the propensity score matching psm technique which is a credible quantitative method for correcting selection bias and other variable biases the results showed that at the farmer group level the billing system significantly increases the average use of urea and reduces the average prices of urea and sp36 however the billing system has little impact on rice production although the production has increased after the billing system policy the findings further imply that enhancing the institutional capacity of farmers is still necessary,['S1'],JURNAL SOSIAL EKONOMI PERTANIAN,DEPARTEMEN SOSIAL EKONOMI PERTANIAN  UNIVERSITAS HASANUDDIN MAKASSAR INDONESIA,2021-10,,,en,"Untuk mengatasi masalah distribusi pupuk bersubsidi, Pemerintah Provinsi Lampung mengimplementasikan kebijakan sistem penagihan inovatif yang melaluinya kelompok petani menebus pupuk bersubsidi online namun dampak kebijakan belum ditinjau secara ilmiah oleh karena itu penelitian ini bertujuan untuk menjawab pertanyaan 1 Apa itu apa ituDampak kebijakan sistem penagihan pada kuantitas penggunaan dan harga pupuk bersubsidi di Lampung dan 2 Apa dampak kebijakan sistem penagihan pada produksi beras di Lampung penelitian ini dilakukan pada Juni 2020 hingga Februari 2021 Total responden adalah 314 petani padiDisurvei dengan pengambilan sampel acak yang sistematis di distrik -distrik Dan Lampung Selatan Timur dan Metro Dampak sistem penagihan dievaluasi dengan skor kecenderungan yang mencocokkan teknik PSM yang merupakan metode kuantitatif yang kredibel untuk memperbaiki bias seleksi dan bias variabel lainnya hasilnya menunjukkan bahwa pada petaniLevel Grup Sistem penagihan secara signifikan meningkatkan rata -rata penggunaan urea dan mengurangi harga rata -rata urea dan SP36 namun sistem penagihan memiliki sedikit dampak pada produksi beras meskipun produksi telah meningkat setelah kebijakan sistem penagihan temuan ini lebih jauh menyiratkan bahwa meningkatkan kapasitas kelembagaanpetani masih diperlukan"
2381,,pendapatan dan tingkat kesejahteraan rumah tangga petani ubi kayu di kabupaten lampung selatan,"this reseach aims to analyze the condition of cassava agribusiness household income and level of household welfare of cassava farmers in south lampung district this research is a survey research involving 50 cassava farmers who were selected randomly data collection was carried out in may june 2018 the data analysis method used was a qualitative descriptive approach to determine the condition of the agribusiness system and describe the level of household welfare of cassava farmers and a quantitative descriptive approach to determine the amount of household income of cassava farmers the study shows that the conditions of the agribusiness system has not been well in several subsystems the average income of cassava farming is idr29,458,390.00 per year on land area of 0.65 hectares cassava farming contributes 62.34% of family income using bps 2014 and sajogyo 1997 standards cassava farmers are considered living well",['S1'],Jurnal Ilmu Ilmu Agribisnis,"Department Agribusiness, Fakultas Pertanian Unila, Unila",2021-05-02,"cassava farming, household, income",,en,"Reseach ini bertujuan untuk menganalisis kondisi pendapatan rumah tangga agribisnis singkong dan tingkat kesejahteraan rumah tangga petani singkong di distrik Lampung Selatan Penelitian ini adalah penelitian survei yang melibatkan 50 petani singkong yang dipilih secara acak pengumpulan data dilakukan pada Mei Juni 2018 Analisis Data 2018 The Data AnalysisMetode yang digunakan adalah pendekatan deskriptif kualitatif untuk menentukan kondisi sistem agribisnis dan menggambarkan tingkat kesejahteraan rumah tangga petani singkong dan pendekatan deskriptif kuantitatif untuk menentukan jumlah pendapatan rumah tangga dari petani singkong, penelitian ini menunjukkan bahwa kondisi sistem agribusinessinessBelum ada di beberapa subsistem pendapatan rata -rata pertanian singkong adalah IDR29.458.390,00 per tahun di tanah lahan 0,65 hektar pertanian singkong berkontribusi 62,34% dari pendapatan keluarga menggunakan BPS 2014 dan Sajogyo 1997 Standards Cassava, petani CASSAVA dianggap sehat dengan baik dengan baik."
2382,['FP1'],preferensi konsumen terhadap buahbuahan di kota bandar lampung,fruit consumption in indonesia especially in lampung province has not reached the nutrient adequacy ratio nar yet and this threatens the health of young people in the future efforts to improve the consumption begin by analyzing the influence of social and personal factors then evaluate consumer preferences for fruits in bandar lampung the consumer preferences explained by different attributes combination for several fruits such as mangoes oranges and bananas data were collected with the survey method to 100 respondents social factors significantly influence fruit consumption the social factors relate to the influence of other peoples that affects fruits consumptions price is an essential attribute considered by consumers when choosing fruits consumers prefer cheap fruits sweet tasted small and clean skinned,['S1'],Jurnal Ilmu Ilmu Agribisnis,"Department Agribusiness, Fakultas Pertanian Unila, Unila",2021-05-02,"conjoint analysis, consumption, fruit, preferences",,en,Konsumsi buah di Indonesia terutama di provinsi Lampung belum mencapai rasio kecukupan nutrisi NAR dan ini mengancam kesehatan kaum muda dalam upaya masa depan untuk meningkatkan konsumsi dimulai dengan menganalisis pengaruh faktor sosial dan pribadi kemudian mengevaluasi preferensi konsumen untuk buah -buahan dalamLampung Bandar Preferensi konsumen yang dijelaskan oleh berbagai atribut kombinasi untuk beberapa buah seperti jeruk mangga dan data pisang dikumpulkan dengan metode survei untuk 100 responden faktor sosial secara signifikan mempengaruhi konsumsi buah. Faktor sosial berkaitan dengan pengaruh orang lain yang mempengaruhi harga konsumsi buah -buahan yang dikonsumsi buah -buahanadalah atribut penting yang dipertimbangkan oleh konsumen saat memilih buah -buahan konsumen lebih suka buah murah manis rasanya kecil dan bersih berkulit
2383,,sustainable partnerships in cassava production and industrial sector a heckprobit analysis of indonesian farmers,partnerships are instruments to overcome the inability of individual smallholders to solve the development problems associated with agricultural sectors and commodity chains while vigorously advocated a sustainable partnership is rare in the indonesian cassava production and industrial sector knowledge of partnership from the sector is also limited this study explores the reasons for previous partnerships in the cassava production and industrial sector discontinued and examine what factors determine farmers willingness to partake in partnerships the study administered a systematic random sampling to survey for 140 cassava farmers in central and east lampung districts from november 2018 to april 2019 farmers were interviewed and given a structural questionnaire the quantitative data were analyzed by heckprobit regression the results of the study show that the partnership ends because the two parties do not have the same vision for working together various variables barriers to selling to nonindustries low prices inaccurate weighing scales high transaction costs and discounted prices indicate the complexity of farmers considerations for joining the partnership this research impliesthat it is difficult to create partnerships in the future if farmers and industry have different visions and priorities,['S1'],Jurnal Penelitian Pertanian Tanaman Pangan,Pusat Penelitian dan Pengembangan Tanaman Pangan,2021-08-02,partnership; cassava sector; determinant of participation; heckprobit; Indonesia,,en,"Kemitraan adalah instrumen untuk mengatasi ketidakmampuan petani kecil individu untuk menyelesaikan masalah pembangunan yang terkait dengan sektor pertanian dan rantai komoditas sementara dengan kuat menganjurkan kemitraan yang berkelanjutan jarang terjadi dalam produksi singkong Indonesia dan pengetahuan sektor industri tentang kemitraan dari sektor ini juga terbatas. Penelitian ini mengeksplorasi penelitian iniAlasan kemitraan sebelumnya dalam produksi singkong dan sektor industri menghentikan dan memeriksa faktor -faktor apa yang menentukan kesediaan petani untuk mengambil bagian dalam kemitraan, penelitian ini mengelola pengambilan sampel acak yang sistematis untuk mensurvei untuk 140 petani singkong di distrik Lampung Tengah dan Timur dari November 2018 hingga April 2019 petani 2019 April 2019 petani 2019 April 2019 April 2019diwawancarai dan diberi kuesioner struktural. Data kuantitatif dianalisis dengan regresi heckprobit hasil penelitian menunjukkan bahwa kemitraan berakhir karena kedua pihak tidak memiliki visi yang sama untuk bekerja bersama berbagai variabel hambatan untuk menjual ke industri non -industri harga penimbangan yang tidak akurat yang tidak akurat tidak akurat.Biaya transaksi yang tinggi dan harga diskon menunjukkan kompleksitas pertimbangan petani untuk bergabung dengan kemitraan penelitian ini impiSt harus sulit untuk menciptakan kemitraan di masa depan jika petani dan industri memiliki visi dan prioritas yang berbeda"
2384,['FP1'],preferensi konsumen terhadap buahbuahan di kota bandar lampung,fruit consumption in indonesia especially in lampung province has not reached the nutrient adequacy ratio nar yet and this threatens the health of young people in the future efforts to improve the consumption begin by analyzing the influence of social and personal factors then evaluate consumer preferences for fruits in bandar lampung the consumer preferences explained by different attributes combination for several fruits such as mangoes oranges and bananas data were collected with the survey method to 100 respondents social factors significantly influence fruit consumption the social factors relate to the influence of other peoples that affects fruits consumptions price is an essential attribute considered by consumers when choosing fruits consumers prefer cheap fruits sweet tasted small and clean skinned,['S1'],Jurnal Ilmu Ilmu Agribisnis,Jurusan Agribisnis Fakultas Pertanian Universitas Lampung,2021-05-09,,,en,Konsumsi buah di Indonesia terutama di provinsi Lampung belum mencapai rasio kecukupan nutrisi NAR dan ini mengancam kesehatan kaum muda dalam upaya masa depan untuk meningkatkan konsumsi dimulai dengan menganalisis pengaruh faktor sosial dan pribadi kemudian mengevaluasi preferensi konsumen untuk buah -buahan dalamLampung Bandar Preferensi konsumen yang dijelaskan oleh berbagai atribut kombinasi untuk beberapa buah seperti jeruk mangga dan data pisang dikumpulkan dengan metode survei untuk 100 responden faktor sosial secara signifikan mempengaruhi konsumsi buah. Faktor sosial berkaitan dengan pengaruh orang lain yang mempengaruhi harga konsumsi buah -buahan yang dikonsumsi buah -buahanadalah atribut penting yang dipertimbangkan oleh konsumen saat memilih buah -buahan konsumen lebih suka buah murah manis rasanya kecil dan bersih berkulit
2385,['FP5'],land use conflict mapping in mount rinjani national park pesangrahan village east lombok district,this study aims to map the conflict in the use of forest resources in the area of mount rinjani national park as an implication of the management model implemented then formulate several alternative solutions to reduce the negative impact of the conflict this research used a case study approach the data collected in this research was through several data collection methods such as field observations interviews using questionnaires indepth interviews focus group discussions participatory rural appraisal and literature studies analysis of the data used in this study adopted the concept of dispute style analysis based on the results using analysis of dispute mode agata in the pesangrahan village the actors are divided into three categories namely compromise negotiation and collaboration the results also illustrate that there are still multiple interpretations related to the utilization of national park areas in the region and thus a definite collaboration mechanism is needed principlebased on principles of coownership cooperation and responsibility keywords conflict national park mount rinjani analysis of dispute mode,['SD'],,,2021,,,en,Penelitian ini bertujuan untuk memetakan konflik dalam penggunaan sumber daya hutan di bidang Taman Nasional Gunung Rinjani sebagai implikasi dari model manajemen yang diterapkan kemudian merumuskan beberapa solusi alternatif untuk mengurangi dampak negatif dari konflik yang digunakan penelitian ini menggunakan pendekatan studi kasus yangData yang dikumpulkan dalam penelitian ini adalah melalui beberapa metode pengumpulan data seperti wawancara pengamatan lapangan menggunakan kuesioner wawancara mendalam diskusi kelompok fokus penilaian pedesaan dan analisis studi literatur dari data yang digunakan dalam penelitian ini mengadopsi konsep analisis gaya perselisihan berdasarkan hasil menggunakan analisismode perselisihan agata di desa Pesangrahan para aktor dibagi menjadi tiga kategori yaitu kompromi dan kolaborasi negosiasi dan hasilnya juga menggambarkan bahwa masih ada beberapa interpretasi yang terkait dengan pemanfaatan area taman nasional di wilayah tersebut dan dengan demikian mekanisme kolaborasi yang pasti diperlukan prinsip berbasis prinsip berdasarkan prinsip berbasis prinsip berdasarkan prinsip berdasarkan prinsip berdasarkan prinsip berdasarkan prinsip berdasarkan prinsip yang berbasis prinsip.Tentang prinsip -prinsip kerja sama kepemilikan dan tanggung jawab Kata Kunci Konflik Taman Nasional Mount Rinjani Analisis Mode Perselisihan
2386,['FP5'],program evaluation of conservation village model in gunung rinjani national park using sustainable institutional principles,the village conservation model mdk is included as one of the institutional forms because it contains various mechanisms and rules that are made to ensure the operationalization of activities in the field in this regard the evaluation process plays an important role in ensuring the institutional sustainability of mdk thus studies related to institutional performance are very important to be carried out to describe the condition of the implementation of mdk in tngr based on institutional sustainability principles the research was conducted in april to july 2016 with a focus on the location of the two villages established by the gunung rinjani national park hall as the recipient village of the conservation village model program namely santong and pesangrahan villages the analysis tool used to evaluate institutional performance refers to eight sustainable institutional principles the results of the study indicate that the implementation of mdk in mount rinjani national park has low institutional performance several facts revealed in this study indicate that so far the implementation of mdk in tngr has not accommodated several sustainable institutional principles such as the absence of regulating mechanisms related to clarity of public access to the use of national parks different program interventions with community preferences and the absence of mechanisms sharing of benefit costs and dispute resolution at the operational level key words conservation village national park evaluation,['SD'],,,2021,,,en,Model konservasi desa MDK dimasukkan sebagai salah satu bentuk kelembagaan karena berisi berbagai mekanisme dan aturan yang dibuat untuk memastikan operasionalisasi kegiatan di lapangan dalam hal ini proses evaluasi memainkan peran penting dalam memastikan keberlanjutan kelembagaan MDK demikianStudi yang terkait dengan kinerja kelembagaan sangat penting untuk dilakukan untuk menggambarkan kondisi implementasi MDK di TNGR berdasarkan prinsip -prinsip keberlanjutan kelembagaan yang dilakukan penelitian ini pada bulan April hingga Juli 2016 dengan fokus pada lokasi kedua desa yang ditetapkan oleh tersebutmemiliki kinerja kelembagaan yang rendah beberapa fakta yang diungkapkan dalam penelitian ini menunjukkan bahwa sejauh ini implementasi MDK di TNGR belum mengakomodasi beberapa prinsip kelembagaan yang berkelanjutan seperti tidak adanya mekanisme pengaturan yang terkait dengan kejelasan akses publik ke penggunaan intervensi program yang berbeda dengan taman nasionalPreferensi masyarakat dan tidak adanya mekanisme berbagi biaya manfaat dan penyelesaian perselisihan di tingkat operasional kata kunci konservasi desa evaluasi taman nasional
2387,['FP26'],analisis usahatani dan ketahanan pangan rumah tangga petani kubis di kecamatan sumberejo kabupaten tanggamus,"this study aims to analyze the farming income household income farming constraints contribution of farming income household food security level correlation between household food security level and farming production as well as cabbage farmers income this research has been carried out in the village of dadapan and simpang kanan sumberejo sub district tanggamus regency this research is a survey involving 56 cabbage farmers selected using simple random sampling data were collected in julyaugust 2019 the research data were analyzed using qualitative descriptive and quantitative methods the results of this research shows that cabbage farming income is idr15,643,452.38 per area of 0,36 hectare annually which contributed to 64.54 percent of idr28,017,440.48 household income per year constraints faced by cabbage farmers are the handling of leaf worms armyworms leaf spots club roots out model equipment delayed distribution of fertilizer from farmer groups decreased cabbage price that is fluctuated every season and lack of attention from extension agencies food security status of cabbage farmer households is 50.00 percent in food secure 26.79 percent in less secure 14.8 percent in food vulnerable and 8.93 percent in food insecure there is a significant correlation between household food security level and farming production as well as cabbage farmers income key words cabbage farming food security household income",['S1'],Jurnal Ilmu-Ilmu Agribisnis,Juruan Agribisnis Fakultas Pertanian Universitas Lampung,2021-02,,,en,"Penelitian ini bertujuan untuk menganalisis pendapatan pertanian pendapatan rumah tangga dengan kendala pertanian kontribusi korelasi tingkat ketahanan pangan rumah tangga pertanian antara tingkat keamanan pangan rumah tangga dan produksi pertanian serta pendapatan petani kubis penelitian ini telah dilakukan di desa Dadapan dan Simpang Kanan Sumberejo Sumberejo.Sub Distrik Tanggamus Regency Penelitian ini adalah survei yang melibatkan 56 petani kubis yang dipilih menggunakan data pengambilan sampel acak sederhana dikumpulkan pada bulan Juli 2019 Data penelitian dianalisis menggunakan metode deskriptif dan kuantitatif kualitatif. Hasil penelitian ini menunjukkan bahwa pendapatan pertanian kubis adalah IDR15.643.45,38 per per pendapatan pertanian kubis adalah IDR15.643.45.45.38 per per pendapatan pertanian kubis adalah IDR15.643.45.45.38 per per pendapatan pertanian kubis adalah IDR15.643.45.45.38 per per pendapatan pertanian kubis adalah IDR15.643.45.45.48 per per per pertanian kubis adalah IDR15.643.45.45.38 per per pendapatan pertanian kubis adalah IDR15.643.45.45.48 per per per pertanian KabarLuas 0,36 hektar per tahun yang berkontribusi pada 64,54 persen dari IDR28.017.440,48 Pendapatan rumah tangga per tahun kendala yang dihadapi oleh petani kubis adalah penanganan cacing daun tentara leaf bintik -bintik.dan produksi pertanian serta pendapatan pendapatan petani kol"
2388,['FP1'],analisis usahatani dan ketahanan pangan rumah tangga petani kubis di kecamatan sumberejo kabupaten tanggamus farming analysis and food security of cabbage farmer households in sumberejo subdistrict of tanggamus regency,"this study aims to analyze the farming income household income farming constraints contribution of farming income household food security level correlation between household food security level and farming production as well as cabbage farmers income this research has been carried out in the village of dadapan and simpang kanan sumberejo sub district tanggamus regency this research is a survey involving 56 cabbage farmers selected using simple random sampling data were collected in julyaugust 2019 the research data were analyzed using qualitative descriptive and quantitative methods the results of this research shows that cabbage farming income is idr15,643,452.38 per area of 0,36 hectare annually which contributed to 64.54 percent of idr28,017,440.48 household income per year constraints faced by cabbage farmers are the handling of leaf worms armyworms leaf spots club roots out model equipment delayed distribution of fertilizer from farmer groups decreased cabbage price that is fluctuated every season and lack of attention from extension agencies food security status of cabbage farmer households is 50.00 percent in food secure 26.79 percent in less secure 14.8 percent in food vulnerable and 8.93 percent in food insecure there is a significant correlation between household food security level and farming production as well as cabbage farmers income key words cabbage farming food security household income",['S1'],Jurnal Ilmu-Ilmu Agribisnis,Juruan Agribisnis Fakultas Pertanian Universitas Lampung,2021,,,en,"Penelitian ini bertujuan untuk menganalisis pendapatan pertanian pendapatan rumah tangga dengan kendala pertanian kontribusi korelasi tingkat ketahanan pangan rumah tangga pertanian antara tingkat keamanan pangan rumah tangga dan produksi pertanian serta pendapatan petani kubis penelitian ini telah dilakukan di desa Dadapan dan Simpang Kanan Sumberejo Sumberejo.Sub Distrik Tanggamus Regency Penelitian ini adalah survei yang melibatkan 56 petani kubis yang dipilih menggunakan data pengambilan sampel acak sederhana dikumpulkan pada bulan Juli 2019 Data penelitian dianalisis menggunakan metode deskriptif dan kuantitatif kualitatif. Hasil penelitian ini menunjukkan bahwa pendapatan pertanian kubis adalah IDR15.643.45,38 per per pendapatan pertanian kubis adalah IDR15.643.45.45.38 per per pendapatan pertanian kubis adalah IDR15.643.45.45.38 per per pendapatan pertanian kubis adalah IDR15.643.45.45.38 per per pendapatan pertanian kubis adalah IDR15.643.45.45.48 per per per pertanian kubis adalah IDR15.643.45.45.38 per per pendapatan pertanian kubis adalah IDR15.643.45.45.48 per per per pertanian KabarLuas 0,36 hektar per tahun yang berkontribusi pada 64,54 persen dari IDR28.017.440,48 Pendapatan rumah tangga per tahun kendala yang dihadapi oleh petani kubis adalah penanganan cacing daun tentara leaf bintik -bintik.dan produksi pertanian serta pendapatan pendapatan petani kol"
2389,['FMIPA4'],the effect of initiator concentrations on corrosion inhibition activity of polymeric derivatives of 2vinylpyridin,this study aims to investigate the effect of initiator concentrations of polymeric derivatives of 2vinylpyridine p 2vp as corrosion inhibitors of mild steel in co2satured brine solution polymerization of the monomer was conducted using hydrogen peroxide initiator with four different concentrations of 0.25 0.33 0.50 and 0.80 mole to produce four oligomers referred to as p 2vp a p 2vp b p 2vp c and p 2vp d respectively a series of corrosion experiments was conducted to determine the corrosion rate of the mild steel using weight loss and linear polarization resistance lpr methods the effect of inhibitor concentration and temperature on the corrosion rate was also investigated the oligomers synthesized were found to have different physical appearance two oligomers the p 2vp a and p 2vp b were found as yellow viscous liquids with o 2vp b is more viscous than p 2vp a while the other two oligomers p 2vp c and p 2vp d exist as yellow solids the experimental results reveal that the use of monomer led to higher corrosion rate compared to that of blank experiment but reduced corrosion rate was achieved with the use of the oligomers p 2vp a as an oligomer synthesized with the lowest concentration of h2o2 initiator inhibited the corrosion more effective than the higher concentrations it was also found that the higher the concentration of the oligomer the better the protection for temperature the opposite is true indicating that the oligomer was physically adsorbed onto the surface of mild steel,['QD'],,,2021-01-27,,,en,Empat oligomer yang disebut sebagai P 2VP A P 2VP B P 2VP C dan P 2VP D masing -masing serangkaian percobaan korosi dilakukan untuk menentukan laju korosi baja ringan menggunakan penurunan berat badan dan resistansi polarisasi linier Metode LPR Pengaruh konsentrasi inhibitor dan suhu pada suhu padaLaju korosi juga diselidiki bahwa oligomer yang disintesis ditemukan memiliki penampilan fisik yang berbeda dua oligomer P 2VP A dan P 2VP B ditemukan sebagai cairan kental kuning dengan O 2VP B lebih kental daripada P 2VP sementara dua oligomer lainnya P 2VPC dan P 2VP D ada sebagai padatan kuning Hasil eksperimen mengungkapkan bahwa penggunaan monomer menyebabkan laju korosi yang lebih tinggi dibandingkan dengan percobaan kosong tetapi berkurangnya laju korosi dicapai dengan penggunaan oligomer P 2VP A sebagai oligomer yang disintesis denganKonsentrasi terendah inisiator H2O2 menghambat korosi lebih efektif daripada konsentrasi yang lebih tinggi juga ditemukan bahwa semakin tinggi konsentrasi oligomer semakin baik perlindungan untuk suhu sebaliknya menunjukkan bahwa oligomer secara fisik diadsorpsi ke permukaan baja ringan ringan
2390,['FMIPA7'],molecular weight distribution and corrosion inhibitor activity of 4vinylpyridine oligomer synthesized using low concentration hydrogen peroxide as the initiator,low molecular weight 4vinylpyridine oligomer or o 4vp has been synthesized using 0.25 m hydrogen peroxide as the initiator the resulting o 4vp was characterized by fourier transform infrared ftir spectroscopy for identification of functional groups and mass spectroscopy ms for determination of molecular weights o 4vp was tested as a corrosion inhibitor of mild steel in a corrosive solution saturated with carbon dioxide using wheel test and electrochemical methods i e electrochemical impedance spectroscopy eis and tafel plots mild steel surface analysis was performed by scanning electron microscopy sem the product of the synthesis is a viscous orange compound the mass spectrum showed that o 4vp had a mass m z of 100 900 which is in accordance with the chain length of 1 9 monomer units where the chain length of 4 tetramer is the most abundant fraction the ftir results show no significant difference between the monomer and o 4vp the wheel test as a screening test showed that o 4vp exhibited corrosion inhibitor activity this activity was confirmed by the results of eis and tafel analyses which also demonstrated that protection increased with increasing concentration of o 4vp and temperature at temperature 70 c and a concentration of 150 mg l 1 the protection by o 4vp reached 81.9% based on eis and 87.8% based on tafel plots protection of mild steel was also confirmed by the surface morphology of the sample obtained by sem characterization,['QD'],International Journal of Corrosion and Scale Inhibition,The Creative Commons.,2021-02-26,,,en,"Inhibitor korosi baja ringan dalam larutan korosif yang jenuh dengan karbon dioksida menggunakan uji roda dan metode elektrokimia dalam spektroskopi impedansi elektrokimia EIS dan plot tafel analisis permukaan baja ringan dilakukan dengan memindai mikroskop elektron SEM Produk dari sintesis adalah senyawa oranye viskus yang viskos The Viskus The Viskous The ViskousSpektrum massa menunjukkan bahwa O 4VP memiliki massa m z dari 100 900 yang sesuai dengan panjang rantai 1 9 unit monomer di mana panjang rantai 4 tetramer adalah fraksi yang paling melimpah. Hasil FTIR tidak menunjukkan perbedaan yang signifikan antara monomer dan O4VP uji roda sebagai uji skrining menunjukkan bahwa O 4VP menunjukkan aktivitas penghambat korosi aktivitas ini dikonfirmasi oleh hasil analisis EIS dan tafel yang juga menunjukkan bahwa perlindungan meningkat dengan meningkatnya konsentrasi O 4VP dan suhu pada suhu 70 C dan konsentrasi dari150 mg l 1 Perlindungan dengan O 4VP mencapai 81,9% berdasarkan EIS dan 87,8% berdasarkan plot tafel perlindungan baja ringan juga dikonfirmasi oleh morfologi permukaan sampel yang diperoleh dengan karakterisasi SEM SEM"
